strength,drive_period_h,period_ratio,observed_period_h,rotation_number,phase_drift_per_cycle,oscillating,entrained
0.18,21.93730751371263,0.9159999999999999,23.085083848238355,0.9831800067774882,0.0006057202540087204,True,False
0.18,22.224695821752533,0.9279999999999999,23.548034273944722,0.9808720050334978,0.000649548395208984,True,False
0.18,22.512084129792434,0.94,23.587136363387117,0.9709850201969655,0.0007574944476282039,True,False
0.18,22.79947243783234,0.952,23.914482744186444,1.0007525398456851,2.3519022901850954e-05,True,False
0.18,23.086860745872244,0.964,24.069914893359055,1.0010171276180586,0.000918525490130198,True,False
0.18,23.374249053912145,0.9759999999999999,24.082083259821047,0.9983950328867505,0.0002952218642667449,True,False
0.18,23.66163736195205,0.988,24.32668184727413,0.9833052915172519,0.0004752481706418246,True,False
0.18,23.949025669991954,1.0,24.80289493620421,0.970057606195501,0.00018208308499572797,True,False
0.18,24.236413978031855,1.012,24.463910965174364,1.0004314271631738,0.0005122734782781381,True,False
0.18,24.52380228607176,1.024,25.07187101274735,1.0019699898779937,0.00027137124732853375,True,False
0.18,24.811190594111665,1.036,25.914655814431853,0.9835706607860133,3.3446286241556314e-05,True,False
0.18,25.098578902151566,1.0479999999999998,26.241983883678586,0.967601785569525,0.0005569285950977951,True,False
0.18,25.38596721019147,1.06,26.10725082144154,0.9977373808166096,0.0006110633563588469,True,False
0.18,25.673355518231375,1.072,26.20047991063484,0.9860167363902738,0.0016589552725055517,True,False
0.18,25.960743826271276,1.0839999999999999,26.747978211199097,0.999704813836494,0.0003297873099988968,True,False
0.18,26.24813213431118,1.0959999999999999,26.722944474881615,1.0307361901951624,4.154342141066799e-05,True,False
0.18,26.535520442351086,1.108,26.842436936535023,0.9781588752569349,0.002554203654406991,True,False
0.18,26.822908750390987,1.1199999999999999,27.133944491445618,1.000212810989462,0.0014611496125854768,True,False
0.18,27.11029705843089,1.132,27.509904744327287,0.9843227173950483,0.0016752067958259397,True,False
0.18,27.397685366470792,1.144,27.613987179398464,0.981741878203026,0.0005445864856595768,True,False
0.18,27.685073674510697,1.156,27.686006787419046,1.0019920538054112,0.0012490183894453115,True,False
0.18,27.9724619825506,1.168,28.128762884140087,0.9996250426991565,0.0005070318399919201,True,False
0.18,28.259850290590503,1.18,28.24703703731302,0.9801107308382463,0.0001168857327669654,True,False
0.19,19.638201049393402,0.82,21.440487719476096,0.929984610692781,0.02962478653153347,True,False
0.19,19.925589357433307,0.8320000000000001,21.025356613099575,0.9435396124300377,0.05213459491121057,True,False
0.19,20.212977665473208,0.844,23.136425717398424,0.9159469726890206,0.118883344151605,True,False
0.19,20.500365973513112,0.856,22.646862199008865,0.8904023226227571,0.09443014714009812,True,False
0.19,20.787754281553017,0.868,22.942004716992415,0.944766508726338,0.08571691005738699,True,False
0.19,21.075142589592918,0.8799999999999999,22.020681346059064,0.9687651290924,0.060566497566439045,True,False
0.19,21.362530897632823,0.892,22.7267665420477,0.9536876853936618,0.033315327164879845,True,False
0.19,21.649919205672724,0.9039999999999999,21.50671428591022,1.0017381427580752,0.00028875458515161147,True,False
0.19,21.93730751371263,0.9159999999999999,21.57428881913438,1.0072367918290595,0.0018328570809391044,True,False
0.19,22.224695821752533,0.9279999999999999,23.045992171466423,0.9567935349311519,0.0007891986422090552,True,False
0.19,22.512084129792434,0.94,23.832159180343297,0.9802428092809253,0.00010165233149595094,True,False
0.19,22.79947243783234,0.952,23.92741130597824,0.987185201408913,3.364228170098793e-05,True,False
0.19,23.086860745872244,0.964,23.86469396173925,1.0017856206518587,0.0005572686844600034,True,False
0.19,23.374249053912145,0.9759999999999999,23.754571897480673,0.973811298755272,0.00010118377185346685,True,False
0.19,23.66163736195205,0.988,23.817971199899603,0.9999854830404211,0.0001800766248651043,True,False
0.19,23.949025669991954,1.0,24.75637755118305,0.9996953797563214,0.0009221835641656142,True,False
0.19,24.236413978031855,1.012,25.077193877697027,0.9964840870669351,0.0004703481855663792,True,False
0.19,24.52380228607176,1.024,25.41929723501198,0.9678654929902689,0.00018269748734656724,True,False
0.19,24.811190594111665,1.036,25.961249399185363,1.0014627883862917,0.001005274443550988,True,False
0.19,25.098578902151566,1.0479999999999998,26.120007609427375,0.9661417373828696,0.0004917042542624627,True,False
0.19,25.38596721019147,1.06,26.557185185552044,0.9959181582844508,0.0011107716053035328,True,False
0.19,25.673355518231375,1.072,26.299851306677056,1.0183029903393603,0.0019521476377644112,True,False
0.19,25.960743826271276,1.0839999999999999,26.534988505988622,0.9890362189759451,0.0027513918567963714,True,False
0.19,26.24813213431118,1.0959999999999999,26.385177489221405,1.0159879570701926,0.023861397849502877,True,False
0.19,26.535520442351086,1.108,26.358209494352195,1.0666971946517663,0.023999185946250192,True,False
0.19,26.822908750390987,1.1199999999999999,25.129529669731255,1.1736803426696858,0.08136648360967,True,False
0.19,27.11029705843089,1.132,25.214688363224013,1.1201094440077997,0.12303988167575314,True,False
0.19,27.397685366470792,1.144,27.48875701725501,0.9794846715807866,0.010527369406225338,True,False
0.19,27.685073674510697,1.156,26.405420408248574,1.1396257453225553,0.10733629766422914,True,False
0.19,27.9724619825506,1.168,26.418097979873437,1.1120607737845842,0.06904958257168585,True,False
0.19,28.259850290590503,1.18,28.520722145308355,0.9981661831695473,0.000719950667248037,True,False
0.2,19.638201049393402,0.82,24.110580952465625,0.8635728325092131,0.09993435143705585,True,False
0.2,19.925589357433307,0.8320000000000001,21.22873386653123,0.9511039211414768,0.11813190102344527,True,False
0.2,20.212977665473208,0.844,20.98639772206525,0.9843164349935752,0.03433715767861648,True,False
0.2,20.500365973513112,0.856,23.48313972439587,0.9027693357309993,0.1109138282964878,True,False
0.2,20.787754281553017,0.868,24.522833825648377,0.8678472436021495,0.15404460748228788,True,False
0.2,21.075142589592918,0.8799999999999999,22.167574101090395,0.940672255547928,0.05437681409600688,True,False
0.2,21.362530897632823,0.892,24.189973485041264,0.9086686295518231,0.11246257742058269,True,False
0.2,21.649919205672724,0.9039999999999999,24.196636960729847,0.8928071686616708,0.08647096359073571,True,False
0.2,21.93730751371263,0.9159999999999999,23.271558249593,0.978749736477962,0.016765738220655597,True,False
0.2,22.224695821752533,0.9279999999999999,23.76111916251466,0.9841315450297649,2.2141036687191944e-05,True,False
0.2,22.512084129792434,0.94,23.28160409517568,0.9680770890907654,0.0005265974334076217,True,False
0.2,22.79947243783234,0.952,23.809056703448732,0.9826035943410567,0.0015362373333293936,True,False
0.2,23.086860745872244,0.964,23.90951184689993,0.9785795199036661,0.0008452145319105559,True,False
0.2,23.374249053912145,0.9759999999999999,24.860392187088564,0.9673901093227772,0.0017951041882764342,True,False
0.2,23.66163736195205,0.988,23.85455756276815,0.9980088905991225,2.4355115593639244e-05,True,False
0.2,23.949025669991954,1.0,24.25122417181774,0.9820287083083308,0.0003501767121373018,True,False
0.2,24.236413978031855,1.012,24.929727180674718,0.9878409325120635,0.00010327629645445691,True,False
0.2,24.52380228607176,1.024,25.27466666653754,1.0028843254301523,0.0005218422978204695,True,False
0.2,24.811190594111665,1.036,25.52545338436903,0.9808209654353452,0.001034986749062193,True,False
0.2,25.098578902151566,1.0479999999999998,26.09442246668027,0.9946229942459848,0.0014678899238441344,True,False
0.2,25.38596721019147,1.06,26.287700680196394,1.037283949838871,0.0006818711397794809,True,False
0.2,25.673355518231375,1.072,26.78046896811611,1.0139597365240456,0.004054745085175568,True,False
0.2,25.960743826271276,1.0839999999999999,26.526715836897438,1.0293553213554367,0.015101131536259632,True,False
0.2,26.24813213431118,1.0959999999999999,23.579743219390366,1.1484640945967046,0.14153887035510077,True,False
0.2,26.535520442351086,1.108,25.994908250495655,1.056770565063171,0.05874644595406292,True,False
0.2,26.822908750390987,1.1199999999999999,25.0999597758057,1.1359309162500035,0.13896262737295542,True,False
0.2,27.11029705843089,1.132,26.706046002507264,1.1033732102650535,0.11373372811674867,True,False
0.2,27.397685366470792,1.144,25.69030927829408,1.135646524441163,0.13639170370434414,True,False
0.2,27.685073674510697,1.156,26.964166666864912,1.0395737489747023,0.03571882489789526,True,False
0.2,27.9724619825506,1.168,26.427474747598353,1.0910343178662159,0.09801279235775116,True,False
0.2,28.259850290590503,1.18,27.78018985942026,1.0050734953264582,0.08585254559776925,True,False
